Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;Totalt i retning Bergli/Hamna;131;100,0;24;24;0;131;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;Totalt i retning X Ørnevegen/Ringvegen;123;100,0;24;24;0;123;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;Totalt;254;100,0;24;24;0;254;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;2022-06-17;1;162;100,0;24;24;0;162;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;2022-06-17;2;152;100,0;24;24;0;152;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;2022-06-17;Totalt i retning Bergli/Hamna;152;100,0;24;24;0;152;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;2022-06-17;Totalt i retning X Ørnevegen/Ringvegen;162;100,0;24;24;0;162;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-17T00:00+02:00;2022-06-18T00:00+02:00;2022-06-17;Totalt;314;100,0;24;24;0;314;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;2022-06-18;1;101;100,0;24;24;0;101;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;2022-06-18;2;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;2022-06-18;Totalt i retning Bergli/Hamna;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;2022-06-18;Totalt i retning X Ørnevegen/Ringvegen;101;100,0;24;24;0;101;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-18T00:00+02:00;2022-06-19T00:00+02:00;2022-06-18;Totalt;197;100,0;24;24;0;197;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;2022-06-19;1;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;2022-06-19;2;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;2022-06-19;Totalt i retning Bergli/Hamna;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;2022-06-19;Totalt i retning X Ørnevegen/Ringvegen;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-19T00:00+02:00;2022-06-20T00:00+02:00;2022-06-19;Totalt;156;100,0;24;24;0;156;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;2022-06-20;1;132;100,0;24;24;0;132;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;2022-06-20;2;126;100,0;24;24;0;126;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;2022-06-20;Totalt i retning Bergli/Hamna;126;100,0;24;24;0;126;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;2022-06-20;Totalt i retning X Ørnevegen/Ringvegen;132;100,0;24;24;0;132;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-20T00:00+02:00;2022-06-21T00:00+02:00;2022-06-20;Totalt;258;100,0;24;24;0;258;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;2022-06-21;1;80;100,0;24;24;0;80;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;2022-06-21;2;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;2022-06-21;Totalt i retning Bergli/Hamna;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;2022-06-21;Totalt i retning X Ørnevegen/Ringvegen;80;100,0;24;24;0;80;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-21T00:00+02:00;2022-06-22T00:00+02:00;2022-06-21;Totalt;161;100,0;24;24;0;161;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;2022-06-22;1;99;100,0;24;24;0;99;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;2022-06-22;2;111;100,0;24;24;0;111;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;2022-06-22;Totalt i retning Bergli/Hamna;111;100,0;24;24;0;111;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;2022-06-22;Totalt i retning X Ørnevegen/Ringvegen;99;100,0;24;24;0;99;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;2022-06-22;Totalt;210;100,0;24;24;0;210;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;1;113;100,0;24;24;0;113;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;2;105;100,0;24;24;0;105;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;Totalt i retning Bergli/Hamna;105;100,0;24;24;0;105;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;Totalt i retning X Ørnevegen/Ringvegen;113;100,0;24;24;0;113;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;Totalt;218;100,0;24;24;0;218;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;1;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;2;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;Totalt i retning Bergli/Hamna;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;Totalt i retning X Ørnevegen/Ringvegen;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;Totalt;172;100,0;24;24;0;172;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;1;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;2;57;100,0;24;24;0;57;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;Totalt i retning Bergli/Hamna;57;100,0;24;24;0;57;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;Totalt i retning X Ørnevegen/Ringvegen;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;Totalt;133;100,0;24;24;0;133;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;1;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;2;88;100,0;24;24;0;88;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;Totalt i retning Bergli/Hamna;88;100,0;24;24;0;88;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;Totalt i retning X Ørnevegen/Ringvegen;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;Totalt;180;100,0;24;24;0;180;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;1;150;100,0;24;24;0;150;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;2;131;100,0;24;24;0;131;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;Totalt i retning Bergli/Hamna;131;100,0;24;24;0;131;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;Totalt i retning X Ørnevegen/Ringvegen;150;100,0;24;24;0;150;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;Totalt;281;100,0;24;24;0;281;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;1;157;100,0;24;24;0;157;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;2;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;Totalt i retning Bergli/Hamna;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;Totalt i retning X Ørnevegen/Ringvegen;157;100,0;24;24;0;157;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;Totalt;330;100,0;24;24;0;330;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;1;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;2;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;Totalt i retning Bergli/Hamna;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;Totalt i retning X Ørnevegen/Ringvegen;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;Totalt;191;100,0;24;24;0;191;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;1;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;2;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;Totalt i retning Bergli/Hamna;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;Totalt i retning X Ørnevegen/Ringvegen;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;Totalt;158;100,0;24;24;0;158;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;1;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;2;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;Totalt i retning Bergli/Hamna;81;100,0;24;24;0;81;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;Totalt i retning X Ørnevegen/Ringvegen;94;100,0;24;24;0;94;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;Totalt;175;100,0;24;24;0;175;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;1;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;2;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;Totalt i retning Bergli/Hamna;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;Totalt i retning X Ørnevegen/Ringvegen;97;100,0;24;24;0;97;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;Totalt;189;100,0;24;24;0;189;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;1;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;2;67;100,0;24;24;0;67;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;Totalt i retning Bergli/Hamna;67;100,0;24;24;0;67;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;Totalt i retning X Ørnevegen/Ringvegen;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;Totalt;127;100,0;24;24;0;127;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;1;86;100,0;24;24;0;86;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;2;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;Totalt i retning Bergli/Hamna;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;Totalt i retning X Ørnevegen/Ringvegen;86;100,0;24;24;0;86;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;Totalt;190;100,0;24;24;0;190;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;1;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;2;80;100,0;24;24;0;80;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;Totalt i retning Bergli/Hamna;80;100,0;24;24;0;80;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;Totalt i retning X Ørnevegen/Ringvegen;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;Totalt;151;100,0;24;24;0;151;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;1;29;100,0;24;24;0;29;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;2;35;100,0;24;24;0;35;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;Totalt i retning Bergli/Hamna;35;100,0;24;24;0;35;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;Totalt i retning X Ørnevegen/Ringvegen;29;100,0;24;24;0;29;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;Totalt;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;1;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;2;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;Totalt i retning Bergli/Hamna;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;Totalt i retning X Ørnevegen/Ringvegen;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;Totalt;95;100,0;24;24;0;95;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;1;37;100,0;24;24;0;37;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;2;39;100,0;24;24;0;39;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;Totalt i retning Bergli/Hamna;39;100,0;24;24;0;39;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;Totalt i retning X Ørnevegen/Ringvegen;37;100,0;24;24;0;37;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;Totalt;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;1;42;100,0;24;24;0;42;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;2;44;100,0;24;24;0;44;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;Totalt i retning Bergli/Hamna;44;100,0;24;24;0;44;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;Totalt i retning X Ørnevegen/Ringvegen;42;100,0;24;24;0;42;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;Totalt;86;100,0;24;24;0;86;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;1;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;2;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;Totalt i retning Bergli/Hamna;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;Totalt i retning X Ørnevegen/Ringvegen;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;Totalt;151;100,0;24;24;0;151;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;1;68;100,0;24;24;0;68;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;2;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;Totalt i retning Bergli/Hamna;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
